return_id,customer_id,item_category,return_amount,return_date,auto_approved,review_flag
RET-900583,CUST-10539,footwear,129.31,2026-05-06,1,0
RET-901613,CUST-13065,accessories,58.26,2026-04-19,1,0
RET-902044,CUST-11492,apparel,72.84,2026-04-09,1,0
RET-901958,CUST-10187,footwear,78.41,2026-04-04,1,0
RET-902063,CUST-13365,accessories,111.97,2026-05-12,1,0
RET-900358,CUST-11319,apparel,50.9,2026-05-09,1,0
RET-901540,CUST-12184,apparel,41.17,2026-04-07,1,0
RET-900852,CUST-12541,footwear,65.39,2026-05-12,1,0
RET-900104,CUST-11669,apparel,61.34,2026-05-09,1,0
RET-900234,CUST-11996,apparel,34.93,2026-05-05,1,0
RET-900694,CUST-10211,accessories,42.53,2026-05-03,1,0
RET-900193,CUST-10772,footwear,44.96,2026-04-29,1,0
RET-900616,CUST-11724,apparel,59.06,2026-04-18,1,0
RET-902108,CUST-12700,accessories,57.31,2026-04-23,1,0
RET-901048,CUST-12832,footwear,101.26,2026-05-08,1,0
RET-901055,CUST-10885,footwear,79.23,2026-04-09,1,0
RET-902576,CUST-11081,footwear,69.68,2026-04-12,1,0
RET-901156,CUST-11786,apparel,67.64,2026-04-13,1,0
RET-900513,CUST-12388,footwear,86.37,2026-04-06,1,0
RET-900633,CUST-11009,footwear,211.15,2026-04-23,1,0
RET-900384,CUST-12667,footwear,103.16,2026-04-11,1,0
RET-902105,CUST-10742,footwear,68.07,2026-05-05,1,0
RET-900849,CUST-13650,footwear,11.53,2026-04-19,1,0
RET-902098,CUST-12700,apparel,2.19,2026-04-19,1,0
RET-900713,CUST-11005,accessories,29.13,2026-04-17,1,0
RET-902481,CUST-13303,apparel,88.56,2026-04-18,1,0
RET-900089,CUST-12293,accessories,61.99,2026-04-01,1,0
RET-902672,CUST-12356,accessories,161.85,2026-05-03,1,0
RET-901512,CUST-13999,accessories,133.92,2026-04-28,1,0
RET-900307,CUST-11402,apparel,100.17,2026-05-11,1,0
RET-901310,CUST-12201,footwear,38.68,2026-05-12,1,0
RET-902427,CUST-13610,accessories,12.72,2026-04-29,1,0
RET-901170,CUST-10048,footwear,136.29,2026-04-19,1,0
RET-900742,CUST-13239,accessories,13.14,2026-04-18,1,0
RET-900921,CUST-12651,footwear,66.48,2026-04-21,1,0
RET-900210,CUST-10246,accessories,147.71,2026-04-05,1,0
RET-902711,CUST-10457,apparel,493.04,2026-04-06,1,0
RET-900383,CUST-10991,apparel,73.83,2026-04-03,1,0
RET-900690,CUST-10292,footwear,99.27,2026-04-29,1,0
RET-900708,CUST-11132,footwear,86.41,2026-04-12,1,0
RET-900402,CUST-10498,accessories,27.91,2026-05-11,1,0
RET-901890,CUST-12537,accessories,97.85,2026-04-25,1,0
RET-901983,CUST-11544,apparel,31.57,2026-04-24,1,0
RET-900998,CUST-12677,footwear,67.4,2026-04-28,1,0
RET-901757,CUST-12823,footwear,145.41,2026-04-16,1,0
RET-901855,CUST-10695,apparel,91.1,2026-05-07,1,0
RET-901207,CUST-13765,accessories,41.01,2026-04-11,1,0
RET-900403,CUST-13304,apparel,16.76,2026-05-07,1,0
RET-902433,CUST-12914,footwear,136.26,2026-05-05,1,0
RET-901082,CUST-13798,footwear,31.11,2026-04-02,1,0
RET-902174,CUST-10304,apparel,33.12,2026-04-05,1,0
RET-900441,CUST-10005,footwear,192.86,2026-05-05,1,0
RET-902471,CUST-13480,accessories,168.75,2026-04-01,1,0
RET-901592,CUST-13081,footwear,63.9,2026-05-04,1,0
RET-900558,CUST-13776,apparel,44.19,2026-04-19,1,0
RET-900860,CUST-13285,footwear,33.19,2026-04-24,1,0
RET-901133,CUST-13585,footwear,18.96,2026-04-18,1,0
RET-902581,CUST-11729,accessories,32.83,2026-05-11,1,0
RET-901918,CUST-12347,accessories,92.55,2026-04-05,1,0
RET-900086,CUST-11735,accessories,66.85,2026-04-13,1,0
RET-901854,CUST-12323,footwear,86.4,2026-05-06,1,0
RET-902545,CUST-13346,apparel,14.79,2026-04-10,1,0
RET-900462,CUST-12559,accessories,15.51,2026-04-03,1,0
RET-900814,CUST-12044,accessories,19.44,2026-04-18,1,0
RET-900853,CUST-10369,apparel,19.44,2026-05-12,1,0
RET-901624,CUST-11903,footwear,97.52,2026-05-11,1,0
RET-901764,CUST-12366,footwear,102.47,2026-05-12,1,0
RET-901005,CUST-13475,accessories,62.86,2026-04-03,1,0
RET-901812,CUST-10738,accessories,49.86,2026-04-20,1,0
RET-901872,CUST-11064,accessories,86.88,2026-04-21,1,0
RET-900188,CUST-12744,apparel,55.43,2026-04-25,1,0
RET-901731,CUST-11016,apparel,32.96,2026-04-14,1,0
RET-900613,CUST-13643,accessories,65.36,2026-05-01,1,0
RET-900436,CUST-11161,apparel,12.31,2026-04-26,1,0
RET-900163,CUST-11097,accessories,168.9,2026-05-08,1,0
RET-901469,CUST-10080,footwear,84.85,2026-04-15,1,0
RET-901218,CUST-13639,accessories,134.39,2026-04-19,1,0
RET-901199,CUST-12359,footwear,140.2,2026-04-24,1,0
RET-900819,CUST-13867,accessories,35.19,2026-05-01,1,0
RET-900514,CUST-13226,apparel,10.7,2026-05-07,1,0
RET-900775,CUST-10086,accessories,33.58,2026-05-04,1,0
RET-901682,CUST-12119,accessories,80.99,2026-04-05,1,0
RET-902051,CUST-12541,footwear,26.09,2026-04-02,1,0
RET-900486,CUST-12494,accessories,34.01,2026-05-06,1,0
RET-902395,CUST-13246,footwear,33.74,2026-05-04,1,0
RET-900792,CUST-12590,apparel,23.26,2026-05-01,1,0
RET-902292,CUST-12771,footwear,30.67,2026-04-10,1,0
RET-900582,CUST-10031,footwear,149.47,2026-05-08,1,0
RET-900577,CUST-10905,footwear,53.48,2026-04-20,1,0
RET-900747,CUST-10303,apparel,69.38,2026-04-09,1,0
RET-902677,CUST-11206,apparel,487.85,2026-05-06,1,0
RET-901974,CUST-13533,footwear,70.94,2026-05-11,1,0
RET-901604,CUST-11784,apparel,78.76,2026-04-29,1,0
RET-900565,CUST-12867,footwear,31.9,2026-04-03,1,0
RET-902465,CUST-11973,footwear,60.24,2026-04-18,1,0
RET-902520,CUST-11206,apparel,23.3,2026-04-23,1,0
RET-901748,CUST-13945,accessories,47.26,2026-05-02,1,0
RET-900579,CUST-13112,apparel,42.6,2026-04-03,1,0
RET-902648,CUST-10735,accessories,528.85,2026-04-30,1,0
RET-901289,CUST-11416,accessories,150.89,2026-05-11,1,0
RET-900802,CUST-10786,footwear,52.01,2026-04-24,1,0
RET-900258,CUST-11086,footwear,33.73,2026-04-16,1,0
RET-900457,CUST-13963,accessories,53.07,2026-04-23,1,0
RET-900724,CUST-13374,accessories,61.82,2026-04-16,1,0
RET-900115,CUST-12141,apparel,59.14,2026-05-11,1,0
RET-901583,CUST-10235,accessories,235.54,2026-05-11,1,0
RET-901103,CUST-13056,footwear,114.04,2026-04-09,1,0
RET-902533,CUST-10421,apparel,43.51,2026-04-20,1,0
RET-901566,CUST-12073,apparel,30.2,2026-05-04,1,0
RET-901297,CUST-12662,footwear,130.0,2026-04-15,1,0
RET-902658,CUST-12696,footwear,446.18,2026-04-25,1,0
RET-900546,CUST-10707,accessories,78.36,2026-04-02,1,0
RET-902517,CUST-11773,apparel,96.44,2026-04-03,1,0
RET-902018,CUST-11361,apparel,80.4,2026-05-12,1,0
RET-900417,CUST-13442,apparel,36.08,2026-04-30,1,0
RET-900046,CUST-12711,accessories,92.96,2026-05-12,1,0
RET-900309,CUST-12548,accessories,48.8,2026-04-12,1,0
RET-900877,CUST-11377,apparel,96.88,2026-05-12,1,0
RET-901823,CUST-13447,apparel,10.07,2026-04-20,1,0
RET-902131,CUST-13816,apparel,31.55,2026-04-20,1,0
RET-902234,CUST-10351,footwear,23.23,2026-04-21,1,0
RET-902379,CUST-10414,accessories,78.95,2026-05-08,1,0
RET-901489,CUST-12409,footwear,90.01,2026-04-25,1,0
RET-902651,CUST-10259,apparel,404.04,2026-04-22,1,0
RET-901508,CUST-13417,apparel,44.88,2026-04-19,1,0
RET-902043,CUST-12904,apparel,49.76,2026-05-06,1,0
RET-901212,CUST-10121,apparel,28.79,2026-04-16,1,0
RET-900407,CUST-10056,footwear,102.87,2026-04-04,1,0
RET-901339,CUST-10158,apparel,83.98,2026-04-25,1,0
RET-902295,CUST-10393,apparel,48.85,2026-04-15,1,0
RET-902381,CUST-13620,accessories,74.75,2026-05-11,1,0
RET-900805,CUST-10721,apparel,141.63,2026-04-16,1,0
RET-900845,CUST-10425,footwear,144.38,2026-04-18,1,0
RET-900624,CUST-12910,accessories,114.52,2026-04-15,1,0
RET-902621,CUST-13042,accessories,214.37,2026-04-24,1,0
RET-901549,CUST-10890,footwear,87.0,2026-04-01,1,0
RET-901849,CUST-12351,footwear,195.01,2026-04-28,1,0
RET-900192,CUST-12182,apparel,25.68,2026-04-19,1,0
RET-901724,CUST-10148,apparel,37.36,2026-04-25,1,0
RET-900121,CUST-13403,apparel,161.13,2026-04-16,1,0
RET-902617,CUST-10204,footwear,332.8,2026-04-28,1,0
RET-901383,CUST-12577,footwear,214.4,2026-04-01,1,0
RET-900311,CUST-13687,footwear,37.83,2026-04-17,1,0
RET-901081,CUST-11644,footwear,90.73,2026-04-18,1,0
RET-901042,CUST-13721,footwear,80.2,2026-05-04,1,0
RET-900740,CUST-13933,footwear,89.49,2026-04-19,1,0
RET-900882,CUST-11383,footwear,70.06,2026-04-27,1,0
RET-902183,CUST-12227,footwear,24.78,2026-04-25,1,0
RET-902414,CUST-11309,footwear,99.23,2026-04-21,1,0
RET-901403,CUST-12835,footwear,44.78,2026-04-12,1,0
RET-901528,CUST-10075,apparel,64.35,2026-04-16,1,0
RET-901633,CUST-11383,footwear,7.74,2026-05-01,1,0
RET-900017,CUST-11258,accessories,12.74,2026-05-08,1,0
RET-900353,CUST-12511,apparel,63.06,2026-04-29,1,0
RET-900257,CUST-12639,footwear,31.18,2026-05-02,1,0
RET-901262,CUST-12737,apparel,90.1,2026-05-03,1,0
RET-900862,CUST-12261,apparel,38.33,2026-04-13,1,0
RET-902492,CUST-13869,footwear,19.76,2026-05-01,1,0
RET-901553,CUST-13360,footwear,38.87,2026-05-04,1,0
RET-900059,CUST-12935,accessories,23.47,2026-05-08,1,0
RET-901640,CUST-13697,accessories,21.22,2026-04-11,1,0
RET-901990,CUST-12366,footwear,85.58,2026-05-11,1,0
RET-901094,CUST-13646,apparel,120.48,2026-04-23,1,0
RET-901988,CUST-13222,footwear,66.57,2026-05-05,1,0
RET-900421,CUST-12299,apparel,10.32,2026-04-26,1,0
RET-900859,CUST-11570,footwear,9.65,2026-05-09,1,0
RET-900012,CUST-10931,apparel,81.27,2026-04-03,1,0
RET-901505,CUST-10843,apparel,104.33,2026-04-04,1,0
RET-900371,CUST-12061,accessories,55.09,2026-04-18,1,0
RET-900388,CUST-10745,accessories,77.43,2026-04-10,1,0
RET-902257,CUST-12426,accessories,138.24,2026-04-29,1,0
RET-900419,CUST-13037,accessories,108.17,2026-04-09,1,0
RET-901481,CUST-11191,apparel,128.41,2026-04-01,1,0
RET-901816,CUST-10937,footwear,25.6,2026-05-06,1,0
RET-900937,CUST-11980,accessories,57.89,2026-04-23,1,0
RET-900493,CUST-10265,footwear,58.04,2026-05-10,1,0
RET-902567,CUST-11855,footwear,92.13,2026-04-12,1,0
RET-902595,CUST-12670,accessories,53.13,2026-04-21,1,0
RET-901938,CUST-11918,footwear,32.14,2026-04-07,1,0
RET-900427,CUST-13890,accessories,65.61,2026-05-08,1,0
RET-902093,CUST-11814,footwear,76.01,2026-04-22,1,0
RET-901307,CUST-13718,accessories,46.42,2026-04-28,1,0
RET-902577,CUST-12431,footwear,35.65,2026-05-09,1,0
RET-900304,CUST-10108,accessories,47.17,2026-04-21,1,0
RET-902217,CUST-13997,apparel,61.54,2026-05-03,1,0
RET-902221,CUST-12414,footwear,65.11,2026-04-04,1,0
RET-902416,CUST-10394,apparel,21.79,2026-04-11,1,0
RET-900715,CUST-11711,apparel,80.34,2026-05-09,1,0
RET-900980,CUST-12132,accessories,194.18,2026-04-29,1,0
RET-901441,CUST-13972,apparel,23.22,2026-04-19,1,0
RET-900919,CUST-13189,accessories,112.26,2026-04-18,1,0
RET-901306,CUST-11989,apparel,63.92,2026-04-04,1,0
RET-900087,CUST-12409,accessories,27.79,2026-05-11,1,0
RET-902432,CUST-11276,footwear,63.08,2026-04-11,1,0
RET-900512,CUST-12261,footwear,74.79,2026-05-11,1,0
RET-900109,CUST-10860,accessories,50.33,2026-04-13,1,0
RET-900679,CUST-12053,apparel,69.77,2026-04-23,1,0
RET-901561,CUST-10946,footwear,30.27,2026-05-12,1,0
RET-901912,CUST-12337,footwear,21.01,2026-04-14,1,0
RET-901273,CUST-10112,accessories,40.14,2026-05-12,1,0
RET-902703,CUST-12817,accessories,295.31,2026-04-30,1,0
RET-902357,CUST-12462,accessories,65.38,2026-04-21,1,0
RET-901619,CUST-12280,apparel,163.05,2026-05-12,1,0
RET-900661,CUST-10261,accessories,22.76,2026-04-21,1,0
RET-901184,CUST-11408,accessories,190.69,2026-04-20,1,0
RET-901727,CUST-12554,footwear,23.3,2026-04-22,1,0
RET-901843,CUST-10620,accessories,104.77,2026-05-09,1,0
RET-900737,CUST-12953,apparel,109.11,2026-05-07,1,0
RET-902189,CUST-10267,footwear,127.5,2026-04-11,1,0
RET-902592,CUST-12005,apparel,39.11,2026-05-09,1,0
RET-901461,CUST-10546,accessories,154.24,2026-04-26,1,0
RET-901800,CUST-13172,accessories,76.47,2026-04-21,1,0
RET-901452,CUST-11844,accessories,80.91,2026-04-01,1,0
RET-902248,CUST-11286,apparel,110.98,2026-04-17,1,0
RET-901978,CUST-10160,apparel,19.29,2026-05-02,1,0
RET-900678,CUST-11308,footwear,43.17,2026-04-02,1,0
RET-900821,CUST-10539,accessories,24.32,2026-04-24,1,0
RET-901527,CUST-10502,footwear,16.54,2026-05-01,1,0
RET-900041,CUST-11101,accessories,25.38,2026-04-16,1,0
RET-902417,CUST-11981,apparel,165.54,2026-04-24,1,0
RET-900212,CUST-10674,accessories,7.64,2026-05-08,1,0
RET-900771,CUST-12563,apparel,21.99,2026-04-11,1,0
RET-900322,CUST-13374,apparel,129.87,2026-04-04,1,0
RET-902065,CUST-11250,apparel,144.35,2026-04-29,1,0
RET-902171,CUST-10418,footwear,81.11,2026-05-04,1,0
RET-900930,CUST-13004,apparel,41.09,2026-04-18,1,0
RET-900978,CUST-10657,apparel,51.7,2026-05-09,1,0
RET-900302,CUST-11550,footwear,124.57,2026-04-25,1,0
RET-902015,CUST-13079,accessories,104.12,2026-04-21,1,0
RET-901259,CUST-11589,footwear,40.61,2026-04-23,1,0
RET-900091,CUST-11306,footwear,92.74,2026-04-08,1,0
RET-901043,CUST-11420,accessories,105.51,2026-04-19,1,0
RET-901364,CUST-10041,apparel,24.4,2026-04-24,1,0
RET-901206,CUST-11783,footwear,58.18,2026-05-08,1,0
RET-900021,CUST-10328,footwear,52.45,2026-04-06,1,0
RET-902638,CUST-11959,footwear,173.63,2026-04-12,1,0
RET-900948,CUST-13203,apparel,8.67,2026-05-12,1,0
RET-901105,CUST-11803,footwear,98.07,2026-04-01,1,0
RET-901817,CUST-10878,footwear,16.12,2026-05-07,1,0
RET-902216,CUST-11856,footwear,92.52,2026-05-11,1,0
RET-900422,CUST-11514,footwear,89.57,2026-05-10,1,0
RET-901819,CUST-10693,apparel,100.05,2026-05-06,1,0
RET-901845,CUST-13480,apparel,90.97,2026-04-10,1,0
RET-901286,CUST-13861,accessories,100.28,2026-05-01,1,0
RET-900207,CUST-10731,accessories,75.25,2026-04-14,1,0
RET-900498,CUST-11514,footwear,209.91,2026-04-28,1,0
RET-901555,CUST-11864,footwear,49.11,2026-05-06,1,0
RET-900070,CUST-13227,footwear,66.85,2026-04-25,1,0
RET-902604,CUST-13587,footwear,515.57,2026-04-22,1,0
RET-902040,CUST-10129,accessories,37.68,2026-04-16,1,0
RET-902607,CUST-12674,apparel,290.95,2026-04-15,1,0
RET-902542,CUST-12966,apparel,75.58,2026-04-18,1,0
RET-900020,CUST-13680,footwear,13.68,2026-04-16,1,0
RET-900924,CUST-12994,footwear,50.19,2026-04-26,1,0
RET-901037,CUST-10618,footwear,20.03,2026-04-30,1,0
RET-900612,CUST-13960,apparel,56.01,2026-04-11,1,0
RET-901309,CUST-12388,apparel,110.03,2026-04-20,1,0
RET-901355,CUST-10239,accessories,23.54,2026-05-04,1,0
RET-900044,CUST-13426,accessories,84.22,2026-04-10,1,0
RET-902578,CUST-10264,footwear,34.33,2026-04-14,1,0
RET-902643,CUST-13929,accessories,520.88,2026-04-24,1,0
RET-901580,CUST-13634,accessories,88.71,2026-04-26,1,0
RET-902112,CUST-12449,apparel,129.81,2026-04-10,1,0
RET-902123,CUST-12674,apparel,132.92,2026-04-09,1,0
RET-900128,CUST-12743,apparel,66.37,2026-04-07,1,0
RET-901791,CUST-10804,accessories,31.28,2026-04-14,1,0
RET-901426,CUST-12781,footwear,154.12,2026-04-24,1,0
RET-900238,CUST-13283,footwear,184.99,2026-05-10,1,0
RET-902445,CUST-13928,accessories,64.57,2026-04-26,1,0
RET-901096,CUST-12056,accessories,116.94,2026-04-17,1,0
RET-900664,CUST-13500,accessories,96.26,2026-04-30,1,0
RET-900453,CUST-11270,footwear,55.6,2026-04-03,1,0
RET-901766,CUST-10638,accessories,168.01,2026-04-19,1,0
RET-902669,CUST-11409,footwear,506.1,2026-04-03,1,0
RET-900686,CUST-12747,apparel,51.58,2026-04-30,1,0
RET-901019,CUST-13676,accessories,58.86,2026-05-03,1,0
RET-901002,CUST-11967,apparel,143.49,2026-04-03,1,0
RET-901515,CUST-10490,footwear,124.55,2026-04-05,1,0
RET-900519,CUST-11516,footwear,100.19,2026-04-28,1,0
RET-900177,CUST-12248,accessories,117.53,2026-04-16,1,0
RET-901249,CUST-13020,accessories,83.48,2026-04-18,1,0
RET-900203,CUST-11577,accessories,77.35,2026-05-07,1,0
RET-901336,CUST-12802,apparel,43.73,2026-04-01,1,0
RET-901365,CUST-13140,accessories,194.83,2026-04-06,1,0
RET-902715,CUST-12177,footwear,447.62,2026-04-23,1,0
RET-901129,CUST-10255,accessories,67.66,2026-04-15,1,0
RET-900289,CUST-13090,accessories,134.31,2026-04-06,1,0
RET-900047,CUST-10839,footwear,186.97,2026-04-02,1,0
RET-900159,CUST-10987,apparel,34.22,2026-04-09,1,0
RET-901520,CUST-13338,apparel,21.95,2026-04-10,1,0
RET-902496,CUST-10775,accessories,91.35,2026-04-24,1,0
RET-901703,CUST-13961,footwear,78.59,2026-05-03,1,0
RET-901195,CUST-11842,accessories,58.36,2026-04-20,1,0
RET-901806,CUST-10339,footwear,44.62,2026-04-12,1,0
RET-900067,CUST-13755,accessories,53.36,2026-05-11,1,0
RET-902613,CUST-11072,accessories,589.65,2026-04-03,1,0
RET-902332,CUST-10265,footwear,142.56,2026-05-05,1,0
RET-902457,CUST-11306,accessories,70.91,2026-04-14,1,0
RET-901058,CUST-11118,apparel,99.4,2026-05-06,1,0
RET-901597,CUST-12247,accessories,24.58,2026-04-06,1,0
RET-901414,CUST-11021,accessories,19.75,2026-05-01,1,0
RET-902156,CUST-12948,apparel,91.33,2026-05-11,1,0
RET-902620,CUST-10204,accessories,311.6,2026-05-08,1,0
RET-902251,CUST-12380,apparel,34.02,2026-04-18,1,0
RET-900405,CUST-11868,apparel,39.4,2026-04-20,1,0
RET-901303,CUST-10498,accessories,35.63,2026-04-15,1,0
RET-900285,CUST-13569,footwear,62.33,2026-04-24,1,0
RET-902671,CUST-11409,apparel,521.4,2026-05-05,1,0
RET-900945,CUST-10145,footwear,87.62,2026-04-20,1,0
RET-902652,CUST-10259,footwear,560.7,2026-04-07,1,0
RET-901672,CUST-12665,accessories,38.4,2026-04-10,1,0
RET-901183,CUST-11247,apparel,17.31,2026-05-04,1,0
RET-902121,CUST-11777,apparel,29.96,2026-05-05,1,0
RET-902274,CUST-13494,footwear,40.7,2026-04-15,1,0
RET-901153,CUST-13744,accessories,44.39,2026-05-09,1,0
RET-902209,CUST-12567,footwear,135.34,2026-04-15,1,0
RET-902064,CUST-10166,apparel,56.67,2026-05-08,1,0
RET-902152,CUST-12000,apparel,82.76,2026-05-04,1,0
RET-900666,CUST-12095,footwear,90.65,2026-05-07,1,0
RET-900251,CUST-12209,apparel,20.01,2026-04-30,1,0
RET-901879,CUST-10179,accessories,18.59,2026-04-07,1,0
RET-901545,CUST-11797,accessories,31.72,2026-04-26,1,0
RET-901991,CUST-11537,apparel,71.02,2026-04-04,1,0
RET-902529,CUST-12389,footwear,18.65,2026-05-10,1,0
RET-900603,CUST-11667,footwear,29.44,2026-05-01,1,0
RET-900985,CUST-12169,accessories,22.57,2026-05-03,1,0
RET-902516,CUST-12641,accessories,60.18,2026-04-16,1,0
RET-900905,CUST-11882,accessories,113.03,2026-05-05,1,0
RET-900525,CUST-12943,footwear,56.88,2026-04-12,1,0
RET-901193,CUST-13292,accessories,57.19,2026-05-12,1,0
RET-902031,CUST-10340,footwear,16.87,2026-05-12,1,0
RET-900544,CUST-13391,accessories,55.96,2026-04-27,1,0
RET-902694,CUST-10839,accessories,531.15,2026-05-04,1,0
RET-902574,CUST-11741,apparel,95.76,2026-04-09,1,0
RET-902083,CUST-13381,accessories,76.24,2026-04-21,1,0
RET-902523,CUST-10973,accessories,62.48,2026-04-30,1,0
RET-902518,CUST-11723,apparel,37.35,2026-04-12,1,0
RET-902300,CUST-12210,apparel,64.78,2026-05-12,1,0
RET-901224,CUST-11141,footwear,17.58,2026-04-07,1,0
RET-900672,CUST-10143,accessories,86.29,2026-04-15,1,0
RET-900761,CUST-11047,footwear,49.43,2026-05-07,1,0
RET-900377,CUST-10688,apparel,33.17,2026-04-17,1,0
RET-902555,CUST-12778,apparel,69.25,2026-04-09,1,0
RET-901775,CUST-12835,apparel,84.63,2026-04-03,1,0
RET-900743,CUST-11064,footwear,44.86,2026-04-05,1,0
RET-901067,CUST-11746,footwear,79.57,2026-04-04,1,0
RET-902032,CUST-11296,footwear,47.18,2026-04-01,1,0
RET-902074,CUST-11360,accessories,37.8,2026-04-13,1,0
RET-900653,CUST-11478,apparel,36.96,2026-04-03,1,0
RET-902072,CUST-12215,apparel,49.9,2026-04-25,1,0
RET-902168,CUST-12922,footwear,56.58,2026-04-18,1,0
RET-900867,CUST-10849,footwear,33.59,2026-04-16,1,0
RET-901739,CUST-13025,accessories,81.91,2026-04-06,1,0
RET-900847,CUST-10840,accessories,69.8,2026-04-16,1,0
RET-902262,CUST-13223,apparel,54.78,2026-04-10,1,0
RET-901091,CUST-12674,footwear,82.83,2026-04-25,1,0
RET-902707,CUST-10157,footwear,515.45,2026-04-25,1,0
RET-902700,CUST-12817,accessories,490.58,2026-05-04,1,0
RET-901443,CUST-10013,accessories,146.99,2026-05-05,1,0
RET-901917,CUST-10492,footwear,101.9,2026-05-04,1,0
RET-900138,CUST-12429,apparel,111.64,2026-04-08,1,0
RET-902009,CUST-13333,accessories,14.32,2026-04-11,1,0
RET-900325,CUST-10625,footwear,26.39,2026-04-06,1,0
RET-900340,CUST-10849,footwear,33.58,2026-05-02,1,0
RET-900553,CUST-11667,accessories,61.15,2026-05-08,1,0
RET-901039,CUST-12942,footwear,78.12,2026-04-13,1,0
RET-901182,CUST-13966,apparel,48.63,2026-04-03,1,0
RET-902562,CUST-12144,apparel,13.51,2026-04-28,1,0
RET-902557,CUST-12994,footwear,57.53,2026-04-11,1,0
RET-900237,CUST-11065,apparel,21.18,2026-04-20,1,0
RET-901941,CUST-10760,apparel,147.84,2026-04-22,1,0
RET-902312,CUST-12115,accessories,47.07,2026-04-21,1,0
RET-901278,CUST-13976,footwear,59.67,2026-04-05,1,0
RET-901083,CUST-13641,apparel,74.31,2026-04-02,1,0
RET-902020,CUST-11691,apparel,75.62,2026-04-15,1,0
RET-901852,CUST-11305,footwear,87.01,2026-05-03,1,0
RET-901754,CUST-11081,accessories,71.6,2026-04-30,1,0
RET-900327,CUST-10851,apparel,83.35,2026-04-01,1,0
RET-901433,CUST-12639,apparel,110.35,2026-04-23,1,0
RET-900099,CUST-11463,apparel,94.02,2026-04-01,1,0
RET-900328,CUST-12165,apparel,108.18,2026-05-03,1,0
RET-902052,CUST-13547,apparel,7.9,2026-05-12,1,0
RET-901202,CUST-12035,footwear,25.63,2026-04-14,1,0
RET-900595,CUST-13376,accessories,54.81,2026-04-01,1,0
RET-901538,CUST-12302,accessories,8.2,2026-04-04,1,0
RET-900590,CUST-10538,footwear,51.23,2026-05-01,1,0
RET-900999,CUST-11967,apparel,100.1,2026-05-07,1,0
RET-900824,CUST-10077,footwear,158.84,2026-04-29,1,0
RET-901417,CUST-10464,footwear,66.68,2026-04-03,1,0
RET-902378,CUST-13548,apparel,104.09,2026-05-01,1,0
RET-901163,CUST-10483,accessories,99.58,2026-04-29,1,0
RET-900808,CUST-12807,apparel,53.87,2026-04-01,1,0
RET-900727,CUST-11253,footwear,46.68,2026-05-02,1,0
RET-901284,CUST-10061,accessories,79.19,2026-04-09,1,0
RET-901903,CUST-12242,apparel,60.91,2026-04-30,1,0
RET-900592,CUST-13314,apparel,133.48,2026-04-26,1,0
RET-901776,CUST-11716,accessories,55.93,2026-04-12,1,0
RET-901573,CUST-13465,accessories,22.48,2026-04-26,1,0
RET-901939,CUST-13299,apparel,27.54,2026-04-21,1,0
RET-902324,CUST-12819,accessories,17.5,2026-04-26,1,0
RET-901077,CUST-13340,accessories,25.39,2026-04-07,1,0
RET-902670,CUST-11409,apparel,246.0,2026-04-05,1,0
RET-900182,CUST-12369,accessories,142.41,2026-05-02,1,0
RET-900374,CUST-13940,apparel,40.39,2026-04-24,1,0
RET-900855,CUST-13517,apparel,142.46,2026-04-09,1,0
RET-902482,CUST-13936,accessories,65.57,2026-04-09,1,0
RET-901720,CUST-12410,apparel,6.1,2026-04-06,1,0
RET-900578,CUST-12472,apparel,75.4,2026-04-06,1,0
RET-901833,CUST-12465,footwear,132.16,2026-05-06,1,0
RET-901708,CUST-11811,apparel,38.2,2026-04-28,1,0
RET-901051,CUST-10509,apparel,48.27,2026-04-13,1,0
RET-900789,CUST-10438,apparel,42.1,2026-04-01,1,0
RET-901887,CUST-10015,accessories,28.59,2026-04-01,1,0
RET-900941,CUST-11388,apparel,35.09,2026-04-23,1,0
RET-900172,CUST-10149,footwear,10.96,2026-04-29,1,0
RET-901870,CUST-11954,accessories,78.87,2026-04-20,1,0
RET-902176,CUST-12155,footwear,93.26,2026-04-13,1,0
RET-900330,CUST-11658,accessories,68.43,2026-04-07,1,0
RET-900951,CUST-11756,apparel,130.52,2026-04-22,1,0
RET-900487,CUST-13693,apparel,75.86,2026-05-12,1,0
RET-900796,CUST-12829,apparel,190.67,2026-04-24,1,0
RET-902236,CUST-13047,apparel,139.74,2026-04-20,1,0
RET-901369,CUST-13348,accessories,91.86,2026-05-09,1,0
RET-902483,CUST-12531,footwear,70.0,2026-04-15,1,0
RET-900593,CUST-13551,accessories,74.37,2026-04-01,1,0
RET-900469,CUST-11847,apparel,67.3,2026-04-08,1,0
RET-902564,CUST-13802,footwear,78.31,2026-04-22,1,0
RET-902361,CUST-13382,footwear,77.75,2026-04-16,1,0
RET-902596,CUST-12415,footwear,15.19,2026-04-02,1,0
RET-901399,CUST-13285,accessories,245.1,2026-04-27,1,0
RET-900321,CUST-13104,footwear,128.07,2026-05-01,1,0
RET-902223,CUST-11742,accessories,59.38,2026-04-06,1,0
RET-902116,CUST-13980,apparel,27.74,2026-04-22,1,0
RET-901691,CUST-12999,apparel,113.51,2026-04-20,1,0
RET-901420,CUST-13115,apparel,203.28,2026-04-15,1,0
RET-902582,CUST-10931,apparel,67.47,2026-04-10,1,0
