invoice_id,vendor_id,vendor_tenure_months,amount,invoice_date,po_match_status,variance_pct,is_duplicate_suspect,autonomy_tier,cost_manual_baseline,cost_with_agent
AP-600919,V1158,74,1024.36,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-600920,V1126,60,2463.35,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-600921,V1037,84,13277.64,2026-06-09,matched_exact,0.0,True,1,14.0,14.0
AP-600922,V1213,35,1601.45,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-600923,V1059,44,1048.03,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-600924,V1013,77,19121.42,2026-06-16,matched_exact,0.0,False,3,14.0,2.0
AP-600925,V1000,6,6198.4,2026-06-08,no_po,,False,1,14.0,14.0
AP-600926,V1154,84,1451.81,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-600927,V1135,91,3736.76,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-600928,V1134,95,2749.78,2026-06-22,matched_variance,3.6,False,3,14.0,2.0
AP-600929,V1030,43,1789.21,2026-06-02,matched_exact,0.0,True,1,14.0,14.0
AP-600930,V1165,65,974.55,2026-06-23,no_po,,False,1,14.0,14.0
AP-600931,V1028,65,69895.95,2026-06-27,matched_exact,0.0,False,2,14.0,8.0
AP-600932,V1136,51,702.89,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-600933,V1170,81,3098.84,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-600934,V1004,76,6221.92,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-600935,V1182,51,8335.11,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-600936,V1125,72,2002.09,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-600937,V1003,53,5654.26,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-600938,V1156,20,28450.07,2026-06-25,matched_exact,0.0,False,3,14.0,2.0
AP-600939,V1044,32,4816.35,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-600940,V1010,34,427.18,2026-06-06,no_po,,False,1,14.0,14.0
AP-600941,V1076,79,10383.9,2026-06-20,no_po,,False,1,14.0,14.0
AP-600942,V1030,43,12314.01,2026-06-20,matched_exact,0.0,False,3,14.0,2.0
AP-600943,V1126,60,411.87,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-600944,V1216,25,2730.55,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-600945,V1065,78,225.08,2026-06-14,no_po,,False,1,14.0,14.0
AP-600946,V1188,77,8416.69,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-600947,V1143,65,832.07,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-600948,V1191,92,820.94,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-600949,V1133,42,6888.72,2026-06-06,matched_variance,5.9,False,2,14.0,8.0
AP-600950,V1164,47,547.86,2026-06-01,matched_variance,5.2,False,2,14.0,8.0
AP-600951,V1182,51,2315.72,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-600952,V1074,40,2741.03,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-600953,V1179,90,2509.54,2026-06-03,matched_variance,0.8,False,3,14.0,2.0
AP-600954,V1070,90,491.48,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-600955,V1128,66,9832.03,2026-06-25,matched_exact,0.0,False,4,14.0,0.5
AP-600956,V1207,95,2311.25,2026-06-04,no_po,,False,1,14.0,14.0
AP-600957,V1093,11,465.66,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-600958,V1107,88,603.79,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-600959,V1076,79,1305.47,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-600960,V1023,58,1106.6,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-600961,V1116,58,19705.71,2026-06-13,matched_exact,0.0,False,3,14.0,2.0
AP-600962,V1005,24,4042.67,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-600963,V1151,75,4279.44,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-600964,V1014,18,1443.26,2026-06-08,no_po,,False,1,14.0,14.0
AP-600965,V1113,14,774.25,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-600966,V1131,65,2615.24,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-600967,V1206,81,4675.79,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-600968,V1118,75,237.34,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-600969,V1184,63,11452.37,2026-06-03,matched_variance,3.5,False,3,14.0,2.0
AP-600970,V1045,37,4324.4,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-600971,V1013,77,2130.61,2026-06-30,matched_variance,5.6,False,2,14.0,8.0
AP-600972,V1049,18,2665.59,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-600973,V1123,25,2458.23,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-600974,V1095,43,208.9,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-600975,V1118,75,1397.85,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-600976,V1028,65,494.37,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-600977,V1202,37,180.78,2026-06-15,no_po,,False,1,14.0,14.0
AP-600978,V1115,78,12064.69,2026-06-03,matched_exact,0.0,False,3,14.0,2.0
AP-600979,V1006,83,1141.0,2026-06-27,matched_variance,4.1,False,3,14.0,2.0
AP-600980,V1132,36,1123.26,2026-06-30,matched_variance,5.9,True,1,14.0,14.0
AP-600981,V1115,78,21138.91,2026-06-25,matched_exact,0.0,False,3,14.0,2.0
AP-600982,V1137,89,305.86,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-600983,V1096,26,14606.54,2026-06-18,matched_exact,0.0,False,3,14.0,2.0
AP-600984,V1079,93,3957.72,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-600985,V1210,25,7078.68,2026-06-22,matched_variance,8.7,False,2,14.0,8.0
AP-600986,V1214,61,3828.66,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-600987,V1176,24,269.04,2026-06-30,matched_variance,2.1,False,3,14.0,2.0
AP-600988,V1161,84,3890.86,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-600989,V1089,16,5430.31,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-600990,V1202,37,968.95,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-600991,V1188,77,4718.79,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-600992,V1059,44,4161.54,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-600993,V1011,38,17217.67,2026-06-12,no_po,,False,1,14.0,14.0
AP-600994,V1087,45,2595.04,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-600995,V1157,24,9629.55,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-600996,V1199,38,9133.57,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-600997,V1165,65,1163.6,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-600998,V1032,20,10353.94,2026-06-06,matched_exact,0.0,False,3,14.0,2.0
AP-600999,V1019,76,2448.51,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601000,V1090,63,848.74,2026-06-19,matched_exact,0.0,False,4,14.0,0.5
AP-601001,V1206,81,1386.37,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601002,V1154,84,348.93,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601003,V1098,35,2879.16,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601004,V1106,75,1407.81,2026-06-19,no_po,,False,1,14.0,14.0
AP-601005,V1159,31,3743.79,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601006,V1198,75,3288.31,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601007,V1020,70,389.52,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601008,V1104,16,8243.37,2026-06-25,matched_variance,0.8,False,3,14.0,2.0
AP-601009,V1173,52,153.79,2026-06-21,matched_variance,0.8,False,3,14.0,2.0
AP-601010,V1108,22,2447.11,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601011,V1184,63,2958.82,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601012,V1113,14,4235.74,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601013,V1085,8,1986.37,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-601014,V1044,32,3880.44,2026-06-13,matched_exact,0.0,True,1,14.0,14.0
AP-601015,V1196,22,1320.51,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601016,V1166,6,3935.12,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601017,V1068,6,11228.66,2026-06-19,matched_variance,8.7,False,2,14.0,8.0
AP-601018,V1101,85,5857.21,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601019,V1156,20,922.65,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601020,V1069,78,27911.14,2026-06-07,matched_variance,1.5,False,3,14.0,2.0
AP-601021,V1055,38,274.55,2026-06-22,matched_variance,4.6,False,3,14.0,2.0
AP-601022,V1096,26,1082.08,2026-06-06,matched_variance,2.0,False,3,14.0,2.0
AP-601023,V1016,87,669.04,2026-06-25,matched_exact,0.0,False,4,14.0,0.5
AP-601024,V1004,76,825.23,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-601025,V1148,87,23497.25,2026-06-25,matched_exact,0.0,False,3,14.0,2.0
AP-601026,V1052,33,826.39,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601027,V1102,94,9166.68,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601028,V1192,74,12721.0,2026-06-07,matched_exact,0.0,False,3,14.0,2.0
AP-601029,V1068,6,23.63,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601030,V1110,1,600.5,2026-06-08,matched_exact,0.0,False,2,14.0,8.0
AP-601031,V1065,78,379.87,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601032,V1102,94,566.74,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601033,V1163,53,66.34,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601034,V1132,36,2741.64,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601035,V1203,37,12626.56,2026-06-05,matched_exact,0.0,False,3,14.0,2.0
AP-601036,V1065,78,414.66,2026-06-29,matched_exact,0.0,False,4,14.0,0.5
AP-601037,V1125,72,491.42,2026-06-12,matched_exact,0.0,True,1,14.0,14.0
AP-601038,V1103,74,127.26,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601039,V1182,51,2308.97,2026-06-03,no_po,,False,1,14.0,14.0
AP-601040,V1028,65,2322.48,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601041,V1048,53,1584.16,2026-06-23,matched_variance,3.7,False,3,14.0,2.0
AP-601042,V1078,69,2734.21,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601043,V1030,43,7801.31,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601044,V1103,74,1174.56,2026-06-04,matched_variance,5.9,False,2,14.0,8.0
AP-601045,V1144,15,2128.09,2026-06-26,no_po,,False,1,14.0,14.0
AP-601046,V1128,66,8243.46,2026-06-06,matched_exact,0.0,True,1,14.0,14.0
AP-601047,V1016,87,496.9,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601048,V1089,16,150.75,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601049,V1218,2,2723.82,2026-06-18,matched_exact,0.0,False,2,14.0,8.0
AP-601050,V1028,65,1116.74,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601051,V1212,25,23448.38,2026-06-12,matched_variance,4.8,False,3,14.0,2.0
AP-601052,V1031,93,27621.91,2026-06-23,matched_exact,0.0,False,3,14.0,2.0
AP-601053,V1108,22,5891.44,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601054,V1138,5,2696.61,2026-06-16,matched_exact,0.0,False,2,14.0,8.0
AP-601055,V1017,36,2321.2,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601056,V1187,29,2555.15,2026-06-25,matched_exact,0.0,True,1,14.0,14.0
AP-601057,V1128,66,468.95,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601058,V1127,12,4058.44,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601059,V1134,95,2955.99,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601060,V1210,25,12086.46,2026-06-27,matched_exact,0.0,False,3,14.0,2.0
AP-601061,V1182,51,1045.82,2026-06-14,matched_exact,0.0,True,1,14.0,14.0
AP-601062,V1115,78,5824.41,2026-06-13,matched_variance,2.8,False,3,14.0,2.0
AP-601063,V1109,47,20.78,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601064,V1071,26,408.55,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601065,V1008,92,11713.09,2026-06-04,matched_exact,0.0,False,3,14.0,2.0
AP-601066,V1085,8,4713.92,2026-06-01,no_po,,False,1,14.0,14.0
AP-601067,V1018,20,978.07,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601068,V1107,88,12926.2,2026-06-06,matched_exact,0.0,False,3,14.0,2.0
AP-601069,V1182,51,1010.37,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601070,V1138,5,2056.62,2026-06-06,matched_exact,0.0,False,2,14.0,8.0
AP-601071,V1193,81,2887.32,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601072,V1064,66,6359.56,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601073,V1017,36,3326.16,2026-06-15,matched_variance,6.4,False,2,14.0,8.0
AP-601074,V1073,77,25461.07,2026-06-17,matched_exact,0.0,False,3,14.0,2.0
AP-601075,V1137,89,1462.69,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601076,V1190,34,6282.76,2026-06-07,matched_variance,2.6,False,3,14.0,2.0
AP-601077,V1068,6,5202.41,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601078,V1075,42,377.42,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601079,V1186,62,421.73,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601080,V1150,27,1388.75,2026-06-14,matched_variance,0.6,False,3,14.0,2.0
AP-601081,V1001,75,2340.55,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601082,V1072,42,1569.48,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601083,V1052,33,17356.4,2026-06-04,matched_variance,3.7,False,3,14.0,2.0
AP-601084,V1143,65,1064.58,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601085,V1032,20,6200.08,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601086,V1149,91,6214.87,2026-06-12,no_po,,False,1,14.0,14.0
AP-601087,V1034,14,678.0,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601088,V1085,8,15310.15,2026-06-16,matched_exact,0.0,False,3,14.0,2.0
AP-601089,V1194,14,1048.39,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601090,V1085,8,1556.8,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601091,V1144,15,885.27,2026-06-19,matched_exact,0.0,False,4,14.0,0.5
AP-601092,V1092,2,1507.33,2026-06-23,matched_variance,4.3,False,2,14.0,8.0
AP-601093,V1214,61,8416.58,2026-06-19,matched_variance,2.8,False,3,14.0,2.0
AP-601094,V1155,3,649.74,2026-06-18,matched_variance,4.8,False,2,14.0,8.0
AP-601095,V1170,81,8373.91,2026-06-14,matched_variance,5.3,False,2,14.0,8.0
AP-601096,V1044,32,994.77,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601097,V1052,33,472.62,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601098,V1142,21,269.87,2026-06-29,matched_exact,0.0,False,4,14.0,0.5
AP-601099,V1063,4,49593.57,2026-06-26,no_po,,False,1,14.0,14.0
AP-601100,V1180,83,5959.8,2026-06-26,no_po,,False,1,14.0,14.0
AP-601101,V1161,84,7861.42,2026-06-14,matched_variance,5.4,False,2,14.0,8.0
AP-601102,V1006,83,2454.32,2026-06-19,matched_exact,0.0,False,4,14.0,0.5
AP-601103,V1197,8,7531.25,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601104,V1172,28,770.22,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601105,V1115,78,366.95,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601106,V1057,1,64751.55,2026-06-30,matched_exact,0.0,False,2,14.0,8.0
AP-601107,V1202,37,7657.1,2026-06-17,matched_variance,1.4,False,3,14.0,2.0
AP-601108,V1153,80,1913.22,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601109,V1002,61,619.78,2026-06-01,matched_variance,2.9,False,3,14.0,2.0
AP-601110,V1084,11,11723.59,2026-06-02,matched_exact,0.0,False,3,14.0,2.0
AP-601111,V1078,69,11145.1,2026-06-28,matched_exact,0.0,False,3,14.0,2.0
AP-601112,V1138,5,362.69,2026-06-04,matched_exact,0.0,False,2,14.0,8.0
AP-601113,V1057,1,1358.8,2026-06-27,matched_exact,0.0,False,2,14.0,8.0
AP-601114,V1133,42,5639.54,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601115,V1008,92,5447.73,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601116,V1129,4,1250.89,2026-06-02,matched_exact,0.0,True,1,14.0,14.0
AP-601117,V1042,25,1613.26,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601118,V1134,95,4492.51,2026-06-07,matched_variance,8.5,False,2,14.0,8.0
AP-601119,V1135,91,899.6,2026-06-25,matched_exact,0.0,False,4,14.0,0.5
AP-601120,V1213,35,311.64,2026-06-16,matched_variance,3.0,False,3,14.0,2.0
AP-601121,V1041,33,7513.27,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601122,V1215,45,300.76,2026-06-25,matched_exact,0.0,False,4,14.0,0.5
AP-601123,V1166,6,371.82,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601124,V1158,74,403.33,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601125,V1011,38,1322.02,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601126,V1169,45,1579.09,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601127,V1016,87,3811.45,2026-06-27,matched_variance,7.5,False,2,14.0,8.0
AP-601128,V1103,74,39054.58,2026-06-05,matched_exact,0.0,True,1,14.0,14.0
AP-601129,V1138,5,1279.65,2026-06-26,matched_exact,0.0,False,2,14.0,8.0
AP-601130,V1165,65,797.32,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601131,V1119,62,23035.9,2026-06-10,matched_exact,0.0,False,3,14.0,2.0
AP-601132,V1070,90,5435.34,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601133,V1208,22,5775.31,2026-06-08,matched_variance,8.7,False,2,14.0,8.0
AP-601134,V1216,25,29181.1,2026-06-02,matched_exact,0.0,False,3,14.0,2.0
AP-601135,V1040,44,16221.33,2026-06-26,matched_variance,2.2,False,3,14.0,2.0
AP-601136,V1104,16,1238.91,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601137,V1161,84,4139.73,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601138,V1027,35,486.26,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601139,V1114,48,18748.27,2026-06-06,matched_exact,0.0,False,3,14.0,2.0
AP-601140,V1207,95,991.09,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601141,V1205,44,6635.17,2026-06-25,matched_variance,5.6,False,2,14.0,8.0
AP-601142,V1200,91,1844.35,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601143,V1199,38,4971.62,2026-06-03,matched_variance,5.3,False,2,14.0,8.0
AP-601144,V1081,20,504.4,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601145,V1114,48,2041.54,2026-06-24,matched_variance,2.9,False,3,14.0,2.0
AP-601146,V1058,95,2486.51,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601147,V1153,80,1574.77,2026-06-23,no_po,,False,1,14.0,14.0
AP-601148,V1088,94,10269.63,2026-06-28,matched_exact,0.0,False,3,14.0,2.0
AP-601149,V1142,21,23219.81,2026-06-28,matched_variance,5.7,False,2,14.0,8.0
AP-601150,V1057,1,7353.73,2026-06-18,matched_exact,0.0,False,2,14.0,8.0
AP-601151,V1183,5,949.86,2026-06-07,matched_exact,0.0,False,2,14.0,8.0
AP-601152,V1211,7,1204.65,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601153,V1181,76,5003.38,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601154,V1075,42,733.43,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601155,V1113,14,872.57,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601156,V1024,93,557.21,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601157,V1189,12,335.87,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601158,V1069,78,46082.08,2026-06-12,matched_exact,0.0,False,3,14.0,2.0
AP-601159,V1179,90,5785.25,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601160,V1032,20,5283.58,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601161,V1156,20,2852.36,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601162,V1208,22,1904.96,2026-06-07,matched_variance,8.2,False,2,14.0,8.0
AP-601163,V1147,29,494.22,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601164,V1202,37,834.43,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601165,V1105,46,5199.89,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601166,V1048,53,22390.2,2026-06-04,matched_variance,1.4,False,3,14.0,2.0
AP-601167,V1193,81,490.8,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601168,V1153,80,9674.82,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601169,V1068,6,92.56,2026-06-08,no_po,,False,1,14.0,14.0
AP-601170,V1166,6,20935.13,2026-06-14,matched_exact,0.0,False,3,14.0,2.0
AP-601171,V1197,8,9981.37,2026-06-04,no_po,,False,1,14.0,14.0
AP-601172,V1073,77,398.54,2026-06-25,matched_exact,0.0,False,4,14.0,0.5
AP-601173,V1188,77,898.4,2026-06-20,matched_variance,1.2,False,3,14.0,2.0
AP-601174,V1055,38,1123.09,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601175,V1076,79,8522.74,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601176,V1115,78,1846.3,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601177,V1215,45,1390.73,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601178,V1127,12,2608.61,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601179,V1182,51,913.72,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601180,V1145,72,384.49,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601181,V1211,7,1128.32,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601182,V1151,75,6866.27,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601183,V1024,93,1416.41,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601184,V1200,91,759.41,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601185,V1079,93,20001.8,2026-06-13,matched_exact,0.0,False,3,14.0,2.0
AP-601186,V1166,6,3961.02,2026-06-20,no_po,,False,1,14.0,14.0
AP-601187,V1088,94,2024.8,2026-06-02,no_po,,False,1,14.0,14.0
AP-601188,V1100,24,3040.66,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601189,V1057,1,5233.77,2026-06-20,no_po,,False,1,14.0,14.0
AP-601190,V1115,78,3394.16,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601191,V1059,44,4247.67,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601192,V1114,48,2181.91,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601193,V1143,65,4406.41,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601194,V1154,84,1356.66,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601195,V1163,53,31148.3,2026-06-05,no_po,,False,1,14.0,14.0
AP-601196,V1152,76,3623.22,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601197,V1128,66,24070.03,2026-06-05,matched_exact,0.0,False,3,14.0,2.0
AP-601198,V1196,22,7661.83,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601199,V1051,72,117.1,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601200,V1119,62,1591.87,2026-06-13,no_po,,False,1,14.0,14.0
AP-601201,V1045,37,4943.6,2026-06-24,no_po,,False,1,14.0,14.0
AP-601202,V1101,85,506.13,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601203,V1187,29,2382.96,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601204,V1025,13,718.41,2026-06-16,no_po,,False,1,14.0,14.0
AP-601205,V1124,49,370.68,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601206,V1201,20,1027.18,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601207,V1052,33,163.45,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601208,V1212,25,418.57,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601209,V1171,43,1388.41,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601210,V1000,6,2312.17,2026-06-29,no_po,,False,1,14.0,14.0
AP-601211,V1123,25,10910.81,2026-06-22,matched_exact,0.0,False,3,14.0,2.0
AP-601212,V1075,42,4165.55,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601213,V1192,74,1508.61,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601214,V1097,7,1496.81,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601215,V1050,53,3091.26,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601216,V1108,22,19310.8,2026-06-19,matched_exact,0.0,True,1,14.0,14.0
AP-601217,V1082,61,17639.3,2026-06-10,matched_exact,0.0,False,3,14.0,2.0
AP-601218,V1016,87,2737.45,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601219,V1056,44,19188.67,2026-06-07,matched_exact,0.0,False,3,14.0,2.0
AP-601220,V1069,78,3800.93,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601221,V1072,42,19302.73,2026-06-12,matched_exact,0.0,False,3,14.0,2.0
AP-601222,V1104,16,950.61,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601223,V1187,29,49777.69,2026-06-11,matched_exact,0.0,False,3,14.0,2.0
AP-601224,V1179,90,15272.89,2026-06-11,matched_exact,0.0,False,3,14.0,2.0
AP-601225,V1146,75,2113.16,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
